CRITICAL;BUG;10;521;Нарушена схема работы с транзакциями: преждевременный выход из блока "Попытка..Исключение" без завершения или отмены транзакции.
CRITICAL;BUG;10;524;Некорректно заполнено свойство "Путь к данным" у поля динамического списка.
MAJOR;CODE_SMELL;3;525;Некорректно заполнено свойство "Данные" у кнопки, связанной с полем динамического списка.
MINOR;BUG;5;526;У процедуры (функции) в модуле формы отсутствует директива компиляции.
CRITICAL;BUG;5;527;В качестве параметра обработчика оповещения указана серверная процедура.
MAJOR;CODE_SMELL;3;529;Для объекта метаданных назначено несколько отложенных обработчиков обновления в параллельном режиме.
MAJOR;CODE_SMELL;3;530;Отложенный обработчик обновления в параллельном режиме для объекта одной подсистемы обрабатывает данные другой подсистемы.
INFO;CODE_SMELL;3;531;Избыточное обращение внутри модуля через его имя или псевдоним ЭтотОбъект (к методу, свойству или реквизиту).
MAJOR;BUG;3;534;Небезопасный запуск приложения.
MAJOR;CODE_SMELL;3;536;Отсутствует отключение макросов при работе с документом Microsoft Word.
MAJOR;CODE_SMELL;3;537;Отсутствует отключение макросов при работе с документом Microsoft Excel.
INFO;CODE_SMELL;10;538;Объект, не имеющий визуального представления, входит в состав подсистемы, включенной в командный интерфейс.
INFO;CODE_SMELL;3;540;В запросе отсутствует проверка на NULL для поля, которое может потенциально содержать NULL.
MAJOR;BUG;3;541;Неверно установлены права базовой роли на объект метаданных.
MAJOR;CODE_SMELL;3;543;В отложенном обработчике обновления не указан идентификатор.
MAJOR;CODE_SMELL;3;544;В отложенном обработчике обновления не указан комментарий.
MAJOR;CODE_SMELL;3;545;В отложенном обработчике обновления обнаружен неуникальный идентификатор.
MAJOR;CODE_SMELL;3;546;В отложенном обработчике обновления обнаружен неуникальный комментарий.
MINOR;BUG;30;547;Использована инструкция препроцессора в клиент-серверном общем модуле.
INFO;CODE_SMELL;10;548;Параметры вызова функции скопированы из определения вызываемой процедуры (функции).
INFO;CODE_SMELL;3;549;Выполняется неявная передача обязательного параметра.
CRITICAL;BUG;20;552;Небезопасное подключение внешней обработки.
CRITICAL;BUG;20;553;Небезопасное подключение внешнего отчета.
MAJOR;CODE_SMELL;3;554;Небезопасное подключение расширения конфигурации.
MAJOR;CODE_SMELL;3;555;Создание объекта типа "ОписаниеЗащитыОтОпасныхДействий".
CRITICAL;BUG;30;556;Вызов функции БСП "ОбщегоНазначения.ОписаниеЗащитыБезПредупреждений()".
MAJOR;BUG;20;557;Экспортная процедура (функция) из модуля с признаком "ВызовСервера" не вызывается на клиенте.
MAJOR;BUG;20;558;Экспортная процедура (функция) из модуля с признаком "КлиентСервер" не вызывается на клиенте.
MAJOR;BUG;20;559;Экспортная процедура (функция) из модуля с признаком "КлиентСервер" не вызывается на сервере.
BLOCKER;BUG;30;561;Ошибка платформенной проверки конфигурации.
BLOCKER;BUG;30;562;Ошибка платформенной проверки конфигурации: Возможно ошибочное свойство.
BLOCKER;BUG;30;563;Ошибка платформенной проверки конфигурации: Возможно ошибочный метод.
BLOCKER;BUG;30;564;Ошибка платформенной проверки конфигурации: Возможно ошибочный параметр.
CRITICAL;BUG;20;565;Ошибка платформенной проверки конфигурации: Использование модального вызова.
BLOCKER;BUG;30;566;Ошибка платформенной проверки конфигурации: Использование синхронного вызова.
BLOCKER;BUG;30;567;Ошибка платформенной проверки конфигурации: Не обнаружено ссылок на процедуру.
BLOCKER;BUG;30;568;Ошибка платформенной проверки конфигурации: Не обнаружено ссылок на функцию.
BLOCKER;BUG;30;569;Ошибка платформенной проверки конфигурации: Неразрешимые ссылки на объекты метаданных.
BLOCKER;BUG;30;570;Ошибка платформенной проверки конфигурации: Отсутствует обработчик.
BLOCKER;BUG;30;571;Ошибка платформенной проверки конфигурации: Переменная не определена.
BLOCKER;BUG;30;572;Ошибка платформенной проверки конфигурации: Процедура или функция с указанным именем не определена.
BLOCKER;BUG;30;573;Ошибка платформенной проверки конфигурации: Пустой обработчик.
CRITICAL;BUG;0;574;Ошибка платформенной проверки конфигурации: (Проверка: Мобильный клиент).
MAJOR;BUG;30;580;Нет вызовов служебной экспортной процедуры (функции).
MAJOR;BUG;10;581;Избыточное ключевое слово "Экспорт".
MAJOR;BUG;5;1026;Орфографическая ошибка в заголовке формы.
MAJOR;BUG;5;1027;Орфографическая ошибка в заголовке элемента формы.
MAJOR;BUG;5;1028;Орфографическая ошибка в колонке табличного поля.
MAJOR;BUG;5;1030;Орфографическая ошибка в подсказке элемента управления.
CRITICAL;BUG;5;1032;Орфографическая ошибка в синониме объекта метаданных.
MAJOR;BUG;3;1033;Орфографическая ошибка в комментарии объекта метаданных.
CRITICAL;BUG;5;1034;Орфографическая ошибка в тексте встроенной справки.
CRITICAL;BUG;5;1035;Орфографическая ошибка в тексте макета.
MAJOR;BUG;5;1036;Орфографическая ошибка в тексте модуля.
MAJOR;BUG;3;1037;Орфографическая ошибка в видимой колонке табличного поля.
MAJOR;BUG;3;1038;Орфографическая ошибка в тексте видимого элемента формы.
CRITICAL;BUG;10;1046;Отсутствует обязательная роль.
MINOR;BUG;10;1108;Нарушена сортировка объектов метаданных верхнего уровня по имени по возрастанию в дереве метаданных.
MAJOR;CODE_SMELL;3;1125;В форме неверно установлен стиль.
MAJOR;CODE_SMELL;3;1126;Не определен обязательный элемент стиля "Цвет: ТекстПредупреждающейНадписи".
MAJOR;CODE_SMELL;3;1127;Не определен обязательный элемент стиля "Шрифт: ШрифтВажнойНадписи".
MAJOR;CODE_SMELL;3;1128;Не определен обязательный элемент стиля "Цвет: ФонГруппировкиВерхнегоУровня".
MAJOR;CODE_SMELL;3;1129;Не определен обязательный элемент стиля "Цвет: ФонГруппировкиПромежуточногоУровня".
MAJOR;CODE_SMELL;3;1130;Не определен обязательный элемент стиля "Цвет: ТекстИнформационнойНадписи".
MAJOR;CODE_SMELL;3;1131;Неверно определен основной стиль для конфигурации.
MAJOR;CODE_SMELL;3;1132;Не установлен основной стиль для конфигурации.
MAJOR;BUG;3;1133;Установлен признак переключения для интерфейса "Общий".
MAJOR;BUG;3;1134;В конфигурации отсутствует обязательный интерфейс "Общий".
MAJOR;BUG;3;1135;В конфигурации отсутствует обязательный интерфейс "Полный".
MAJOR;CODE_SMELL;3;1136;Не заполнена всплывающая подсказка.
INFO;CODE_SMELL;5;1143;Длина комментария превышает 120 символов.
INFO;BUG;120;1145;Отсутствует справочная информация.
INFO;BUG;120;1146;У основного объекта справка не включена в содержание.
CRITICAL;BUG;5;1147;Не задана принадлежность объекта к подсистемам.
CRITICAL;BUG;20;1149;Установлено право "Интерактивное удаление".
CRITICAL;BUG;20;1150;Не установлено право в роли "ПолныеПрава".
MAJOR;BUG;3;1151;Не задан синоним объекта метаданных.
MAJOR;CODE_SMELL;3;1200;Неверно установлен номер версии. Правильный формат "РР.ПП.ЗЗ.СС".
MINOR;BUG;10;1201;Краткая информация отличается от синонима.
MINOR;BUG;10;1202;Подробная информация отличается от синонима.
MINOR;BUG;10;1203;Неверно указан поставщик. Должен быть "Фирма "1С"".
MAJOR;BUG;10;1205;Реквизит имеет тип фиксированной строки.
INFO;CODE_SMELL;10;1206;Нестандартная длина кода (номера), проверьте оправданность использования такой длины.
CRITICAL;BUG;20;1207;Совпадают имена у объекта метаданных и его составляющей.
CRITICAL;BUG;20;1208;Присвоено нерекомендуемое имя.
INFO;CODE_SMELL;3;1209;Нестандартная длина номера, проверьте оправданность использования такой длины.
MINOR;BUG;10;1210;Представление объекта совпадает с синонимом. В этом случае оно не заполняется.
MINOR;BUG;10;1211;Расширенное представление объекта совпадает с представлением объекта. В этом случае оно не заполняется.
MAJOR;CODE_SMELL;3;1213;Расширенное представление объекта совпадает с синонимом при незаполненном представлении объекта. В этом случае оно не заполняется.
MINOR;BUG;10;1214;Представление списка совпадает с синонимом. В этом случае оно не заполняется.
MINOR;BUG;10;1215;Расширенное представление списка совпадает с представлением списка. В этом случае оно не заполняется.
MAJOR;CODE_SMELL;3;1216;Расширенное представление списка совпадает с синонимом при незаполненном представлении списка. В этом случае оно не заполняется.
MAJOR;CODE_SMELL;3;1217;Расширенное представление совпадает с синонимом. В этом случае оно не заполняется.
MAJOR;CODE_SMELL;3;1218;Объект метаданных является демонстрационным.
INFO;BUG;120;1219;Неверно сброшен флажок "Включать в содержание справки". Для основной формы его нужно включить.
MAJOR;BUG;3;1220;Неверно установлен флажок "Включать в содержание справки". Для не основной формы его нужно выключить.
MAJOR;CODE_SMELL;3;1221;Не определен обязательный элемент стиля "Цвет: ТекстВторостепеннойНадписи".
MAJOR;CODE_SMELL;3;1222;Не определен обязательный элемент стиля "Цвет: ЦветГиперссылки".
MINOR;BUG;10;1223;Сообщение содержит нерекомендуемое местоимение ("Вы", "Вас" и пр.).
MAJOR;CODE_SMELL;3;1224;Превышена максимально допустимая ширина формы 1256.
MAJOR;CODE_SMELL;3;1225;Превышена максимально допустимая высота формы 580.
MAJOR;CODE_SMELL;3;1238;Не заполнена всплывающая подсказка в шапке колонки табличного поля.
MAJOR;CODE_SMELL;3;1239;Для полей ввода с установленным флагом "Автоотметка незаполненного", необходимо устанавливать флаг "Автовыбор незаполненного".
MAJOR;CODE_SMELL;3;1240;Колонки с заведомо известной требуемой шириной не должны изменять размер.
MAJOR;CODE_SMELL;3;1241;У элемента формы неверное имя.
MINOR;BUG;10;1242;Отсутствует комментарий к экспортной процедуре (функции).
MAJOR;BUG;3;1243;Отсутствует или неверно описана секция "Описание" в комментарии к экспортной процедуре (функции).
BLOCKER;BUG;10;1244;Обращение к несуществующему объекту метаданных.
CRITICAL;BUG;10;1245;Общий модуль, доступный на сервере и на клиенте, должен именоваться с постфиксом "КлиентСервер".
MINOR;CODE_SMELL;5;1248;Ключевое слово написано не канонически.
MINOR;BUG;10;1297;Строка не локализована. Возможно, она видна пользователю.
MINOR;BUG;10;1298;Нарушен синтаксис описания локализованной строки. Должен быть "НСтр("ru='...'")"  или "NStr("en='...'")".
MINOR;BUG;10;1299;Локализуемая строка начинается или заканчивается непечатаемым символом (например: пробел, таб, перенос).
MINOR;BUG;10;1300;В тексте запроса находится строковый литерал.
MAJOR;BUG;3;1308;Назначение расширения имеет ошибочное значение.
MAJOR;BUG;3;1310;Наименование объекта расширения не содержит префикса, соответствующего префиксу самого расширения.
MAJOR;BUG;3;1311;Процедура (функция) в модуле объекта расширения не имеет префикса, соответствующего префиксу самого расширения.
MAJOR;BUG;3;1312;Переменная в модуле объекта расширения не имеет префикса, соответствующего префиксу самого расширения.
MAJOR;BUG;3;1314;Описание расширяющего метода в модуле объекта расширения отличается от расширяемого метода в модуле объекта основной конфигурации.
MAJOR;BUG;3;1316;Ошибка проверки возможности применения расширения.
INFO;CODE_SMELL;3;1317;Для объекта метаданных назначено несколько отложенных обработчиков обновления в последовательном режиме.
INFO;CODE_SMELL;3;1318;Отложенный обработчик обновления в последовательном режиме для объекта одной подсистемы обрабатывает данные другой подсистемы.
CRITICAL;BUG;10;1319;После инициализации блокировки отсутствует вызов "Заблокировать()".
MAJOR;CODE_SMELL;3;1320;Вызов "Заблокировать()" находится вне попытки.
MAJOR;VULNERABILITY;10;1324;Использован конструктор "Новый ЗащищенноеСоединениеOpenSSL".
MAJOR;CODE_SMELL;3;1326;Неверно установлено значение стиля
CRITICAL;BUG;20;1327;Отсутствует исключительная управляемая блокировка на записываемые (удаляемые) данные.
CRITICAL;BUG;20;1328;Отсутствует разделяемая управляемая блокировка на читаемые данные.
CRITICAL;BUG;20;1329;Недопустимое одновременное использование ссылочных и нессылочных типов в составном типе.
CRITICAL;BUG;20;1330;Недопустимое использование универсального составного типа (ЛюбаяСсылка, СправочникСсылка и т.п.).
MAJOR;BUG;20;1331;Задано конкретное значение цвета для элемента управления формы.
MAJOR;BUG;20;1332;Задано конкретное значение шрифта (либо изменен параметр шрифта из стиля) для элемента управления формы.
INFO;CODE_SMELL;3;1333;Для элемента стиля задано конкретное значение шрифта, цвета или рамки.
MAJOR;BUG;10;1334;Устаревшая процедура (функция) ссылается на несуществующую процедуру (функцию).
CRITICAL;BUG;10;1335;Устаревшая процедура (функция) ссылается на другую устаревшую процедуру (функцию).
MAJOR;CODE_SMELL;3;1336;Устаревшая процедура (функция) ссылается на процедуру (функцию), расположенную вне области "ПрограммныйИнтерфейс".
MAJOR;CODE_SMELL;3;1338;Неиспользуемый (с префиксом "Удалить") объект метаданных содержит подчиненные объекты, не относящиеся к переносу данных.
MINOR;CODE_SMELL;5;1339;Избыточная проверка параметра "АвтоТест".
MAJOR;CODE_SMELL;3;1340;Процедура (функция), не являющаяся обработчиком события, расположена в стандартной области обработчиков событий.
MAJOR;CODE_SMELL;3;1341;Процедура (функция), являющаяся обработчиком события, расположена вне стандартной области обработчиков событий
MAJOR;BUG;20;1343;Дублируется картинка.
MAJOR;CODE_SMELL;3;1344;Дублируется наименование картинки.
INFO;CODE_SMELL;10;1345;Использование конструкции "Новый Шрифт"
INFO;CODE_SMELL;10;1346;Использование конструкции "Новый Цвет"
INFO;CODE_SMELL;10;1347;Использование конструкции "Новый Рамка"
MAJOR;CODE_SMELL;3;1348;Использован метод глобального контекста вместо процедуры общего модуля "ФайловаяСистемаКлиент"
MAJOR;CODE_SMELL;3;1349;В качестве параметра обработчика оповещения указана несуществующая процедура.
MAJOR;CODE_SMELL;3;1350;В качестве параметра обработчика оповещения указана функция.
MAJOR;CODE_SMELL;3;1351;В качестве параметра обработчика оповещения указана неэкспортная процедура.
MAJOR;CODE_SMELL;3;1352;В качестве параметра обработчика оповещения указана процедура без параметров.
INFO;CODE_SMELL;10;1353;Английский идентификатор в коде модуля на русском языке.
MAJOR;CODE_SMELL;3;1354;Локализуемая строка состоит из нелокализуемых символов.
MAJOR;CODE_SMELL;3;1355;Конкатенация локализуемых строк.
MAJOR;CODE_SMELL;3;1356;В качестве параметра конструктора "Новый ФорматированнаяСтрока" использована составная форматированная строка.
MAJOR;CODE_SMELL;3;1357;В качестве параметра метода "ЧислоПрописью" используется форматированная строка с параметром "Л="("L=") .
MAJOR;CODE_SMELL;3;1358;В качестве параметра метода "ПредставлениеПериода" используется форматированная строка с параметром "Л="("L=") .
MAJOR;CODE_SMELL;3;1359;В качестве параметра метода "СтрокаСЧислом" используется форматированная строка с параметром "Л="("L=") .
MINOR;BUG;5;1360;Некорректно описан тип элементов массива.
MAJOR;CODE_SMELL;3;1361;В макете с типом "ВнешняяКомпонента" размешен файл с другим типом.
INFO;CODE_SMELL;3;1363;В обработчике обновления информационной базы при записи объекта не используется метод "Библиотеки стандартных подсистем".
MAJOR;CODE_SMELL;3;1365;Разделитель пути файла указан вручную (необходимо использовать метод "ПолучитьРазделительПути()").
MAJOR;CODE_SMELL;3;1366;Маска всех файлов указана вручную (необходимо использовать метод "ПолучитьМаскуВсеФайлы()").
MAJOR;CODE_SMELL;3;1367;Отсутствует локализация при форматировании даты.
MAJOR;CODE_SMELL;3;1368;Отсутствует локализация при форматировании числа.
MAJOR;CODE_SMELL;3;1369;Отсутствует локализация при форматировании Булево.
MAJOR;CODE_SMELL;3;1370;В модуле устаревшего объекта содержится код.
MAJOR;CODE_SMELL;3;1371;Устаревший объект включен в свойство другого объекта.
MAJOR;CODE_SMELL;3;1374;Некорректное использование платформенного метода "Тип()".
MAJOR;CODE_SMELL;3;1375;В правах роли установлены ограничения (RLS) для устаревшего объекта метаданных.
MAJOR;CODE_SMELL;3;1377;Разыменование ссылочного поля составного типа
INFO;CODE_SMELL;3;1381;В качестве объекта переадресации из гиперссылки "См. ..." указана устаревшая процедура (функция).
INFO;CODE_SMELL;3;1382;В качестве объекта переадресации из гиперссылки "См. ..." указана процедура (функция), расположенная вне области "ПрограммныйИнтерфейс".
MAJOR;CODE_SMELL;3;1383;Имя переменной, содержащей модуль, не соответствует формату "Модуль<ИмяОбъекта>".
MAJOR;CODE_SMELL;3;1385;Отсутствует обработчик начального заполнения предопределенных элементов (ПриНачальномЗаполненииЭлементов и др.).
MAJOR;CODE_SMELL;3;1386;Модуль не входит в подсистему, указанную в функции "ПодсистемаСуществует()".
MAJOR;CODE_SMELL;3;1387;Обнаружено дублирование стандартной области.
MAJOR;CODE_SMELL;3;1388;Вызов устаревшей функции "ОписаниеОшибки()" (следует использовать "ПодробноеПредставлениеОшибки()").
MAJOR;BUG;3;1389;Состав параметров процедуры (функции) из гиперссылки "См. ..." не соответствует составу параметров описываемой экспортной процедуры (функции).
MAJOR;CODE_SMELL;3;1391;Локализуемая строка участвует в логическом условии.
MAJOR;CODE_SMELL;3;1392;Предположительно локализуемая строка участвует в логическом условии.
